05:17:13 VERBOSE loading logging configuration: config/logging.conf
05:17:13 INFO initializing OV Server with options:
	- log files directory     = /Users/dzakyzf/Library/Logs/openvisualizer
	- data files directory    = /Users/dzakyzf/Library/Application Support/openvisualizer
	- host address server     = localhost
	- port number server      = 9000
	- firmware path           = /Users/dzakyzf/lain/openwsnmac/openwsn-fw
05:31:31 ERROR Unknown error: #6
05:31:31 ERROR Unknown error: #6
05:31:31 ERROR Unknown error: #6
05:31:32 ERROR Unknown error: #6
05:31:32 ERROR Unknown error: #6
05:31:32 ERROR Unknown error: #6
05:31:33 ERROR Unknown error: #6
05:31:33 ERROR Unknown error: #6
05:31:33 ERROR Unknown error: #6
05:31:34 ERROR Unknown error: #6
05:31:34 ERROR Unknown error: #6
05:31:34 ERROR Unknown error: #6
05:31:35 ERROR Unknown error: #6
05:31:35 ERROR Unknown error: #6
05:31:35 ERROR Unknown error: #6
05:31:35 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:3dc:c471
05:31:36 ERROR Unknown error: #6
05:31:36 ERROR Unknown error: #6
05:31:36 ERROR Unknown error: #6
05:31:37 ERROR Unknown error: #6
05:31:37 ERROR Unknown error: #6
05:31:37 ERROR Unknown error: #6
05:31:38 ERROR Unknown error: #6
05:31:38 ERROR Unknown error: #6
05:31:38 ERROR Unknown error: #6
05:31:38 ERROR Unknown error: #6
05:31:38 ERROR Unknown error: #6
05:31:39 ERROR Unknown error: #6
05:31:40 ERROR Unknown error: #6
05:31:40 ERROR Unknown error: #6
05:31:40 ERROR Unknown error: #6
05:31:40 ERROR Unknown error: #6
05:31:40 ERROR Unknown error: #6
05:31:41 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:42 ERROR Unknown error: #6
05:31:43 ERROR Unknown error: #6
05:31:43 ERROR Unknown error: #6
05:31:44 ERROR Unknown error: #6
05:31:44 ERROR Unknown error: #6
05:31:44 ERROR Unknown error: #6
05:31:45 ERROR Unknown error: #6
05:31:45 ERROR Unknown error: #6
05:31:45 ERROR Unknown error: #6
05:31:45 ERROR Unknown error: #6
05:31:46 ERROR Unknown error: #6
05:31:46 ERROR Unknown error: #6
05:31:46 ERROR Unknown error: #6
05:31:47 ERROR Unknown error: #6
05:31:47 ERROR Unknown error: #6
05:31:47 ERROR Unknown error: #6
05:31:48 ERROR Unknown error: #6
05:31:48 ERROR Unknown error: #6
05:31:48 ERROR Unknown error: #6
05:31:49 ERROR Unknown error: #6
05:31:49 ERROR Unknown error: #6
05:31:49 ERROR Unknown error: #6
05:31:50 ERROR Unknown error: #6
05:31:50 ERROR Unknown error: #6
05:31:50 ERROR Unknown error: #6
05:31:51 ERROR Unknown error: #6
05:31:51 ERROR Unknown error: #6
05:31:51 ERROR Unknown error: #6
05:31:52 ERROR Unknown error: #6
05:31:52 ERROR Unknown error: #6
05:31:52 ERROR Unknown error: #6
05:31:52 ERROR Unknown error: #6
05:31:53 ERROR Unknown error: #6
05:31:53 ERROR Unknown error: #6
05:31:53 ERROR Unknown error: #6
05:31:54 ERROR Unknown error: #6
05:31:54 ERROR Unknown error: #6
05:31:54 ERROR Unknown error: #6
05:31:55 ERROR Unknown error: #6
05:31:55 ERROR Unknown error: #6
05:31:55 ERROR Unknown error: #6
05:31:56 ERROR Unknown error: #6
05:31:56 ERROR Unknown error: #6
05:31:56 ERROR Unknown error: #6
05:31:57 ERROR Unknown error: #6
05:31:57 ERROR Unknown error: #6
05:31:57 ERROR Unknown error: #6
05:31:58 ERROR Unknown error: #6
05:31:58 ERROR Unknown error: #6
05:31:58 ERROR Unknown error: #6
05:31:59 ERROR Unknown error: #6
05:31:59 ERROR Unknown error: #6
05:31:59 ERROR Unknown error: #6
05:32:00 ERROR Unknown error: #6
05:32:00 ERROR Unknown error: #6
05:32:00 ERROR Unknown error: #6
05:32:01 ERROR Unknown error: #6
05:32:01 ERROR Unknown error: #6
05:32:01 ERROR Unknown error: #6
05:32:02 ERROR Unknown error: #6
05:32:02 ERROR Unknown error: #6
05:32:02 ERROR Unknown error: #6
05:32:02 ERROR Unknown error: #6
05:32:02 ERROR Unknown error: #6
05:32:03 ERROR Unknown error: #6
05:32:03 ERROR Unknown error: #6
05:32:04 ERROR Unknown error: #6
05:32:04 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:05 ERROR Unknown error: #6
05:32:06 ERROR Unknown error: #6
05:32:06 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:07 ERROR Unknown error: #6
05:32:08 ERROR Unknown error: #6
05:32:08 ERROR Unknown error: #6
05:32:08 ERROR Unknown error: #6
05:32:08 ERROR Unknown error: #6
05:32:09 ERROR Unknown error: #6
05:32:09 ERROR Unknown error: #6
05:32:09 ERROR Unknown error: #6
05:32:10 ERROR Unknown error: #6
05:32:10 ERROR Unknown error: #6
05:32:10 ERROR Unknown error: #6
05:32:11 ERROR Unknown error: #6
05:32:11 ERROR Unknown error: #6
05:32:11 ERROR Unknown error: #6
05:32:12 ERROR Unknown error: #6
05:32:12 ERROR Unknown error: #6
05:32:12 ERROR Unknown error: #6
05:32:12 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:2da:3560
05:32:12 ERROR Unknown error: #6
05:32:13 ERROR Unknown error: #6
05:32:13 ERROR Unknown error: #6
05:32:13 ERROR Unknown error: #6
05:32:14 ERROR Unknown error: #6
05:32:14 ERROR Unknown error: #6
05:32:14 ERROR Unknown error: #6
05:32:15 ERROR Unknown error: #6
05:32:15 ERROR Unknown error: #6
05:32:15 ERROR Unknown error: #6
05:32:16 ERROR Unknown error: #6
05:32:16 ERROR Unknown error: #6
05:32:16 ERROR Unknown error: #6
05:32:17 ERROR Unknown error: #6
05:32:17 ERROR Unknown error: #6
05:32:17 ERROR Unknown error: #6
05:32:18 ERROR Unknown error: #6
05:32:18 ERROR Unknown error: #6
05:32:18 ERROR Unknown error: #6
05:32:19 ERROR Unknown error: #6
05:32:19 ERROR Unknown error: #6
05:32:19 ERROR Unknown error: #6
05:32:20 ERROR Unknown error: #6
05:32:20 ERROR Unknown error: #6
05:32:20 ERROR Unknown error: #6
05:32:21 ERROR Unknown error: #6
05:32:21 ERROR Unknown error: #6
05:32:21 ERROR Unknown error: #6
05:32:22 ERROR Unknown error: #6
05:32:22 ERROR Unknown error: #6
05:32:22 ERROR Unknown error: #6
05:32:23 ERROR Unknown error: #6
05:32:23 ERROR Unknown error: #6
05:32:23 ERROR Unknown error: #6
05:32:24 ERROR Unknown error: #6
05:32:24 ERROR Unknown error: #6
05:32:24 ERROR Unknown error: #6
05:32:25 ERROR Unknown error: #6
05:32:25 ERROR Unknown error: #6
05:32:25 ERROR Unknown error: #6
05:32:26 ERROR Unknown error: #6
05:32:26 ERROR Unknown error: #6
05:32:26 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:27 ERROR Unknown error: #6
05:32:28 ERROR Unknown error: #6
05:32:28 ERROR Unknown error: #6
05:32:29 ERROR Unknown error: #6
05:32:29 ERROR Unknown error: #6
05:32:29 ERROR Unknown error: #6
05:32:30 ERROR Unknown error: #6
05:32:30 ERROR Unknown error: #6
05:32:30 ERROR Unknown error: #6
05:32:30 ERROR Unknown error: #6
05:32:30 ERROR Unknown error: #6
05:32:31 ERROR Unknown error: #6
05:32:32 ERROR Unknown error: #6
05:32:32 ERROR Unknown error: #6
05:32:32 ERROR Unknown error: #6
05:32:32 ERROR Unknown error: #6
05:32:32 ERROR Unknown error: #6
05:32:33 ERROR Unknown error: #6
05:32:33 ERROR Unknown error: #6
05:32:33 ERROR Unknown error: #6
05:32:34 ERROR Unknown error: #6
05:32:34 ERROR Unknown error: #6
05:32:34 ERROR Unknown error: #6
05:32:35 ERROR Unknown error: #6
05:32:35 ERROR Unknown error: #6
05:32:35 ERROR Unknown error: #6
05:32:36 ERROR Unknown error: #6
05:32:36 ERROR Unknown error: #6
05:32:36 ERROR Unknown error: #6
05:32:37 ERROR Unknown error: #6
05:32:37 ERROR Unknown error: #6
05:32:37 ERROR Unknown error: #6
05:32:38 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:32:38 ERROR Unknown error: #6
05:32:38 ERROR Unknown error: #6
05:32:38 ERROR Unknown error: #6
05:32:39 ERROR Unknown error: #6
05:32:39 ERROR Unknown error: #6
05:32:39 ERROR Unknown error: #6
05:32:40 ERROR Unknown error: #6
05:32:40 ERROR Unknown error: #6
05:32:40 ERROR Unknown error: #6
05:32:41 ERROR Unknown error: #6
05:32:41 ERROR Unknown error: #6
05:32:41 ERROR Unknown error: #6
05:32:42 ERROR Unknown error: #6
05:32:42 ERROR Unknown error: #6
05:32:42 ERROR Unknown error: #6
05:32:43 ERROR Unknown error: #6
05:32:43 ERROR Unknown error: #6
05:32:43 ERROR Unknown error: #6
05:32:44 ERROR Unknown error: #6
05:32:44 ERROR Unknown error: #6
05:32:44 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:45 ERROR Unknown error: #6
05:32:46 ERROR Unknown error: #6
05:32:46 ERROR Unknown error: #6
05:32:46 ERROR Unknown error: #6
05:32:47 ERROR Unknown error: #6
05:32:47 ERROR Unknown error: #6
05:32:47 ERROR Unknown error: #6
05:32:48 ERROR Unknown error: #6
05:32:48 ERROR Unknown error: #6
05:32:48 ERROR Unknown error: #6
05:32:49 ERROR Unknown error: #6
05:32:49 ERROR Unknown error: #6
05:32:49 ERROR Unknown error: #6
05:32:50 ERROR Unknown error: #6
05:32:50 ERROR Unknown error: #6
05:32:50 ERROR Unknown error: #6
05:32:51 ERROR Unknown error: #6
05:32:51 ERROR Unknown error: #6
05:32:51 ERROR Unknown error: #6
05:32:51 ERROR Unknown error: #6
05:32:51 ERROR Unknown error: #6
05:32:52 ERROR Unknown error: #6
05:32:53 ERROR Unknown error: #6
05:32:53 ERROR Unknown error: #6
05:32:53 ERROR Unknown error: #6
05:32:53 ERROR Unknown error: #6
05:32:53 ERROR Unknown error: #6
05:32:54 ERROR Unknown error: #6
05:32:54 ERROR Unknown error: #6
05:32:54 ERROR Unknown error: #6
05:32:54 ERROR Unknown error: #6
05:32:55 ERROR Unknown error: #6
05:32:55 ERROR Unknown error: #6
05:32:55 ERROR Unknown error: #6
05:32:56 ERROR Unknown error: #6
05:32:56 ERROR Unknown error: #6
05:32:56 ERROR Unknown error: #6
05:32:57 ERROR Unknown error: #6
05:32:57 ERROR Unknown error: #6
05:32:57 ERROR Unknown error: #6
05:32:57 ERROR Unknown error: #6
05:32:57 ERROR Unknown error: #6
05:32:58 ERROR Unknown error: #6
05:32:58 ERROR Unknown error: #6
05:32:58 ERROR Unknown error: #6
05:32:59 ERROR Unknown error: #6
05:32:59 ERROR Unknown error: #6
05:32:59 ERROR Unknown error: #6
05:33:00 ERROR Unknown error: #6
05:33:00 ERROR Unknown error: #6
05:33:00 ERROR Unknown error: #6
05:33:01 ERROR Unknown error: #6
05:33:01 ERROR Unknown error: #6
05:33:01 ERROR Unknown error: #6
05:33:02 ERROR Unknown error: #6
05:33:02 ERROR Unknown error: #6
05:33:02 ERROR Unknown error: #6
05:33:02 ERROR Unknown error: #6
05:33:03 ERROR Unknown error: #6
05:33:03 ERROR Unknown error: #6
05:33:03 ERROR Unknown error: #6
05:33:04 ERROR Unknown error: #6
05:33:04 ERROR Unknown error: #6
05:33:04 ERROR Unknown error: #6
05:33:05 ERROR Unknown error: #6
05:33:05 ERROR Unknown error: #6
05:33:05 ERROR Unknown error: #6
05:33:06 ERROR Unknown error: #6
05:33:06 ERROR Unknown error: #6
05:33:06 ERROR Unknown error: #6
05:33:07 ERROR Unknown error: #6
05:33:07 ERROR Unknown error: #6
05:33:07 ERROR Unknown error: #6
05:33:08 ERROR Unknown error: #6
05:33:08 ERROR Unknown error: #6
05:33:08 ERROR Unknown error: #6
05:33:09 ERROR Unknown error: #6
05:33:09 ERROR Unknown error: #6
05:33:09 ERROR Unknown error: #6
05:33:10 ERROR Unknown error: #6
05:33:10 ERROR Unknown error: #6
05:33:10 ERROR Unknown error: #6
05:33:11 ERROR Unknown error: #6
05:33:11 ERROR Unknown error: #6
05:33:11 ERROR Unknown error: #6
05:33:12 ERROR Unknown error: #6
05:33:12 ERROR Unknown error: #6
05:33:12 ERROR Unknown error: #6
05:33:13 ERROR Unknown error: #6
05:33:13 ERROR Unknown error: #6
05:33:13 ERROR Unknown error: #6
05:33:14 ERROR Unknown error: #6
05:33:14 ERROR Unknown error: #6
05:33:14 ERROR Unknown error: #6
05:33:14 ERROR Unknown error: #6
05:33:15 ERROR Unknown error: #6
05:33:15 ERROR Unknown error: #6
05:33:15 ERROR Unknown error: #6
05:33:15 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:2da:3560
05:33:15 ERROR Unknown error: #6
05:33:15 ERROR Unknown error: #6
05:33:16 ERROR Unknown error: #6
05:33:16 ERROR Unknown error: #6
05:33:16 ERROR Unknown error: #6
05:33:17 ERROR Unknown error: #6
05:33:17 ERROR Unknown error: #6
05:33:18 ERROR Unknown error: #6
05:33:18 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:19 ERROR Unknown error: #6
05:33:20 ERROR Unknown error: #6
05:33:20 ERROR Unknown error: #6
05:33:20 ERROR Unknown error: #6
05:33:21 WARNING m3-10.saclay.iot-lab.info; exit loop
05:33:21 ERROR Unknown exception: [Errno 32] Broken pipe
05:33:21 ERROR Traceback (most recent call last):
05:33:21 ERROR   File "/Users/dzakyzf/lain/openwsnmac/py27/lib/python2.7/site-packages/paramiko/transport.py", line 2143, in run
05:33:21 ERROR     self._channel_handler_table[ptype](chan, m)
05:33:21 ERROR   File "/Users/dzakyzf/lain/openwsnmac/py27/lib/python2.7/site-packages/paramiko/channel.py", line 1047, in _feed
05:33:21 ERROR     self.in_buffer.feed(s)
05:33:21 ERROR   File "/Users/dzakyzf/lain/openwsnmac/py27/lib/python2.7/site-packages/paramiko/buffered_pipe.py", line 102, in feed
05:33:21 ERROR     self._event.set()
05:33:21 ERROR   File "/Users/dzakyzf/lain/openwsnmac/py27/lib/python2.7/site-packages/paramiko/pipe.py", line 130, in set
05:33:21 ERROR     self._pipe.set()
05:33:21 ERROR   File "/Users/dzakyzf/lain/openwsnmac/py27/lib/python2.7/site-packages/paramiko/pipe.py", line 67, in set
05:33:21 ERROR     os.write(self._wfd, b"*")
05:33:21 ERROR OSError: [Errno 32] Broken pipe
05:33:21 ERROR 
05:33:21 WARNING m3-11.saclay.iot-lab.info; exit loop
05:33:22 WARNING m3-12.saclay.iot-lab.info; exit loop
